chamber,pig_id,pig_class,sick,disease,feedstuff_kg,ts,resp_per_min,rectal_temp_c,skin_temp_back,skin_temp_neck,skin_temp_head,weight_kg
1,1,pig,0,healthy,1.624,2023-08-15  00:00:00,66.00221588023712,38.21246376503244,34.86429280337084,31.75992215618998,33.44032255943252,41.16175611394269
1,1,pig,1,enteritis,1.124,2023-08-16  00:00:00,58.686623621311675,38.77740924326226,35.04501088604786,35.721007751974504,33.94952596509287,41.555506113942684
1,1,pig,0,healthy,1.374,2023-08-17  00:00:00,65.63007689398785,38.6443743106024,36.24757325288641,34.1803011036319,34.52522671759625,42.305506113942684
1,1,pig,0,healthy,1.624,2023-08-18  00:00:00,62.05936380491814,37.950571852242035,34.724209736547934,33.98837242143921,34.55296239622837,43.055506113942684
1,1,pig,0,healthy,1.819,2023-08-19  00:00:00,61.09252564124071,37.63874309105478,36.13942371796051,33.05910493766469,35.18384086649835,43.805506113942684
1,1,pig,0,healthy,1.889,2023-08-20  00:00:00,58.40542085075391,37.329760524874395,36.749462779845466,33.230228387130055,33.032118805481,44.555506113942684
1,1,pig,0,healthy,1.774,2023-08-21  00:00:00,65.71418166298533,38.159176688413666,35.7744469226491,34.59208303712926,33.528418006055794,45.305506113942684
1,1,pig,0,healthy,1.939,2023-08-22  00:00:00,69.05939737832831,38.43184433679905,35.7706594696367,32.55042208305508,32.94444190940004,46.055506113942684
1,1,pig,0,healthy,1.815,2023-08-23  00:00:00,56.43892604303916,36.26798394388337,36.109089026528025,32.91026944409898,33.165711693189735,46.805506113942684
1,1,pig,0,healthy,1.832,2023-08-24  00:00:00,55.44922689089468,36.284994168283895,35.22315726249751,32.926519874269154,32.783430523606434,47.555506113942684
1,1,pig,0,healthy,1.824,2023-08-25  00:00:00,61.48973700470224,35.8053353906291,34.616246199297386,33.44123833203622,32.35129139054038,48.305506113942684
1,1,pig,0,healthy,1.833,2023-08-26  00:00:00,63.0889165050712,36.708120170368126,33.83724103154405,33.7607895031926,32.59923243263731,49.055506113942684
1,1,pig,0,healthy,1.773,2023-08-27  00:00:00,56.37070667745278,36.1345298839506,32.04398405587344,33.73767869739803,32.62837530890955,49.805506113942684
1,1,pig,0,healthy,1.703,2023-08-28  00:00:00,56.15298171872836,36.47311557091616,31.933266834565327,33.91297698562199,32.849486962666894,50.555506113942684
1,1,pig,0,healthy,1.854,2023-08-29  00:00:00,69.92369995404108,36.702786371269056,33.03513973444958,33.67272443462761,34.450620769083514,51.305506113942684
1,1,pig,0,healthy,1.768,2023-08-30  00:00:00,75.51578662039913,36.80258766435825,32.751342629858506,33.299715327055566,33.180597520350794,52.055506113942684
1,1,pig,0,healthy,1.782,2023-08-31  00:00:00,73.76083627109,37.84127538437882,32.90900354215084,33.80790532320028,33.93848829290468,52.805506113942684
1,1,pig,0,healthy,1.857,2023-09-01  00:00:00,71.66918115558686,38.49501956378962,33.924823250232286,33.75352761811132,34.190190036422656,53.555506113942684
1,2,piglet,0,healthy,0.777,2023-08-03  00:00:00,55.239649004820976,38.201107594422965,34.68884837045465,33.74782279206084,33.92282210794086,21.512314609142624
1,2,piglet,0,healthy,0.689,2023-08-04  00:00:00,61.36460931235085,38.112264970899865,34.58687626742283,32.41326299747235,32.97858505448076,21.832314609142625
1,2,piglet,1,fever,0.404,2023-08-05  00:00:00,75.47327111521024,40.93166594237073,34.62007434291148,35.031076509325494,35.322104231408744,21.954714609142624
1,2,piglet,1,fever,0.356,2023-08-06  00:00:00,76.3409430570457,41.5,36.64336471905336,36.45417105091449,35.93464165028328,22.077114609142622
1,2,piglet,0,healthy,0.606,2023-08-07  00:00:00,75.39421182716913,40.6954920639436,34.359529098589434,36.32845297410075,36.01786972247818,22.397114609142623
1,2,piglet,0,healthy,0.772,2023-08-08  00:00:00,78.14500642405976,40.2454113638667,35.22812433282268,35.22083218131965,35.62258752148925,22.717114609142623
1,2,piglet,0,healthy,0.824,2023-08-09  00:00:00,72.47243421122211,39.302902314230884,34.85505044965545,34.254576011549744,36.70209922567966,23.037114609142623
1,2,piglet,0,healthy,0.888,2023-08-10  00:00:00,65.10474269333858,38.18061099081179,35.025294484193296,34.8883179996791,35.67990566253258,23.357114609142624
1,2,piglet,0,healthy,0.928,2023-08-11  00:00:00,60.80891030490316,36.88599652446435,35.83477128635221,33.982877921867306,34.30657798482913,23.677114609142624
1,2,piglet,0,healthy,0.895,2023-08-12  00:00:00,66.65871109398776,36.76585452538085,34.65645974852187,32.09440999738528,34.96511939935197,23.997114609142624
1,2,piglet,0,healthy,0.986,2023-08-13  00:00:00,63.76525491737116,37.73876544471795,34.434196299857796,33.508163555477,34.46661929995819,24.317114609142624
1,2,piglet,0,healthy,0.895,2023-08-14  00:00:00,66.27485089130406,38.350115503364876,34.40552636043644,33.3915505268157,35.2436322299078,24.637114609142625
1,2,piglet,0,healthy,0.968,2023-08-15  00:00:00,66.17002341311533,37.69378569362052,34.47956231861535,34.074769996148206,34.2794185865463,24.957114609142625
1,2,piglet,0,healthy,0.93,2023-08-16  00:00:00,59.662059235293995,37.762539918912815,33.75118133690606,33.48879775595683,33.876710166934835,25.277114609142625
1,2,piglet,0,healthy,0.873,2023-08-17  00:00:00,65.9234155325014,37.282017036626456,34.1982475329679,32.29134073409786,33.59479442101997,25.597114609142626
1,2,piglet,0,healthy,0.825,2023-08-18  00:00:00,66.18702459458567,37.58349312551828,34.59617708317506,32.07565839217096,34.12743320350916,25.917114609142626
1,2,piglet,0,healthy,0.936,2023-08-19  00:00:00,64.46670477628986,37.92569563557295,35.78189454264529,33.680152226164644,33.0621946124731,26.237114609142626
1,2,piglet,0,healthy,1.068,2023-08-20  00:00:00,59.89618683988828,39.223352517379816,35.69937765749843,33.89500105014123,32.851940106860226,26.557114609142626
1,2,piglet,0,healthy,1.125,2023-08-21  00:00:00,59.89691666072912,37.841138401611275,33.13723444532844,33.8813422712544,33.393131558146834,26.877114609142627
1,2,piglet,0,healthy,1.064,2023-08-22  00:00:00,64.8093645776965,38.63913088394759,34.07882185646409,34.22674100654421,34.667813701943096,27.197114609142627
1,2,piglet,0,healthy,1.074,2023-08-23  00:00:00,66.3163183053262,38.613115623201764,33.168082793881325,33.97825679184632,33.38801877035751,27.517114609142627
1,2,piglet,0,healthy,1.174,2023-08-24  00:00:00,71.19830688190333,38.74577853548519,33.263068576925136,34.75219230025529,33.281213631318025,27.837114609142628
1,2,piglet,0,healthy,1.093,2023-08-25  00:00:00,63.12908205188829,38.88469435906192,32.0946624079904,32.90512325189662,34.57701745131299,28.157114609142628
1,2,piglet,0,healthy,1.222,2023-08-26  00:00:00,61.20544238745857,39.395703542126206,33.12269188326657,33.06763517922247,33.54082426048509,28.477114609142628
1,2,piglet,0,healthy,1.271,2023-08-27  00:00:00,70.23156231788082,39.00213202743995,34.19253595751879,32.655675784429384,36.166906103822456,28.79711460914263
1,2,piglet,0,healthy,1.197,2023-08-28  00:00:00,72.86393628934098,38.773018747856774,33.47269105780672,33.93123013844148,35.76017633143749,29.11711460914263
1,2,piglet,0,healthy,1.282,2023-08-29  00:00:00,65.2292816469277,38.299334080747855,33.61848450890263,32.94090572634535,33.54846146558696,29.43711460914263
1,2,piglet,0,healthy,1.202,2023-08-30  00:00:00,66.42064190462767,38.29603561080488,34.50362668085308,33.0694429105679,33.039732737934,29.75711460914263
1,2,piglet,0,healthy,1.338,2023-08-31  00:00:00,59.8223094801361,39.53176701684458,33.004896416582184,33.15982901679713,33.7184830167181,30.07711460914263
1,2,pig,0,healthy,1.309,2023-09-01  00:00:00,62.21525975323927,39.928167458337995,33.61201696365484,32.02750500902663,33.42664375585421,30.82711460914263
1,3,piglet,0,healthy,0.788,2023-08-03  00:00:00,63.64368456856571,36.77633320484479,32.795250923904625,35.181307093474096,32.762421091126924,16.769015230955915
1,3,piglet,0,healthy,0.614,2023-08-04  00:00:00,65.29839286837101,36.33466695355604,32.68315670696572,33.89430935675084,33.403307171650766,17.089015230955916
1,3,piglet,0,healthy,0.722,2023-08-05  00:00:00,62.442339036374925,36.58267309367039,30.52309207399222,35.603525389364584,33.26391550193954,17.409015230955916
1,3,piglet,0,healthy,0.733,2023-08-06  00:00:00,61.31855459738646,37.97297786235178,31.220221888406552,36.40265806616274,33.41254303067537,17.729015230955916
1,3,piglet,0,healthy,0.63,2023-08-07  00:00:00,63.476344487897535,38.36613466123394,31.650730796818785,35.356593585789646,33.2701822694766,18.049015230955916
1,3,piglet,0,healthy,0.677,2023-08-08  00:00:00,60.3862320037041,37.41936685119639,33.81676644912429,34.030065881263816,33.091595704951175,18.369015230955917
1,3,piglet,0,healthy,0.772,2023-08-09  00:00:00,62.63426216330428,37.60467550363579,36.16263611525112,34.01504977235295,32.15352746412166,18.689015230955917
1,3,piglet,0,healthy,0.8,2023-08-10  00:00:00,61.310762189365924,37.49973199159083,34.68784657190948,34.39290747221874,32.13156418037656,19.009015230955917
1,3,piglet,0,healthy,0.742,2023-08-11  00:00:00,74.49058032591114,37.40043208505733,34.73598276553106,33.12567937333033,31.04379337543005,19.329015230955918
1,3,piglet,0,healthy,0.757,2023-08-12  00:00:00,76.3745212356621,37.11486307796418,34.21085586570631,32.576087498161485,32.36687385832861,19.649015230955918
1,3,piglet,1,fever,0.39,2023-08-13  00:00:00,82.29267855109677,39.94752913690801,36.31400058872431,35.16082487887096,32.36376276187568,19.771415230955917
1,3,piglet,0,healthy,0.64,2023-08-14  00:00:00,71.35026624425176,38.91384174616734,35.80637841456114,34.369663758907784,33.44686793625335,20.091415230955917
1,3,piglet,0,healthy,0.886,2023-08-15  00:00:00,68.00911219694046,38.50418474736201,33.70809225478375,33.11480823852976,32.44440132464729,20.411415230955917
1,3,piglet,0,healthy,0.79,2023-08-16  00:00:00,69.00565869688161,39.52459108202078,33.658239024926914,32.95221131429709,32.609857883436554,20.731415230955918
1,3,piglet,0,healthy,0.711,2023-08-17  00:00:00,60.8863125975208,38.29913085592733,34.36469124939408,32.33451632114109,33.55184572148439,21.051415230955918
1,3,piglet,0,healthy,0.784,2023-08-18  00:00:00,54.57181416221629,38.30754186367943,33.3870949440756,33.652012395736904,33.256440403001896,21.371415230955918
1,3,piglet,1,fever,0.433,2023-08-19  00:00:00,60.821014400236265,39.64717504058677,35.94079006192559,34.49062338372165,35.046483101697824,21.493815230955917
1,3,piglet,0,healthy,0.683,2023-08-20  00:00:00,65.71161615773993,39.33613830790361,34.887663949146784,33.399999546355176,35.50640206998324,21.813815230955917
1,3,piglet,0,healthy,0.694,2023-08-21  00:00:00,59.97970431495309,38.320334714764144,33.77018656728994,31.091291406567827,34.284077155248795,22.133815230955918
1,3,piglet,0,healthy,0.817,2023-08-22  00:00:00,53.46917173017963,37.90590329928645,34.00731946758328,31.86279005976607,33.71914646762325,22.453815230955918
1,3,piglet,0,healthy,0.792,2023-08-23  00:00:00,58.73247369179595,38.90525884853995,34.44984167037065,32.057785836520324,33.23651587999942,22.77381523095592
1,3,piglet,0,healthy,0.815,2023-08-24  00:00:00,63.4486801507437,38.899935813451265,33.5165292115423,33.306750876348374,31.640418518974666,23.09381523095592
1,3,piglet,0,healthy,0.965,2023-08-25  00:00:00,61.37177528887848,37.68743622324322,34.375935180325705,32.70950838938815,32.46274843393167,23.41381523095592
1,3,piglet,0,healthy,0.868,2023-08-26  00:00:00,49.69321438672749,37.02288562217281,33.7204540855637,32.80303145299034,33.35829104577733,23.73381523095592
1,3,piglet,1,enteritis,0.482,2023-08-27  00:00:00,54.97705857567311,37.181627732063944,34.09254224190124,31.619084199762188,32.90948855527295,23.87661523095592
1,3,piglet,0,healthy,0.732,2023-08-28  00:00:00,58.14239651056937,38.41441270323207,35.406745514688254,32.8117983989973,32.720799991258374,24.19661523095592
1,3,piglet,0,healthy,0.876,2023-08-29  00:00:00,62.7999683928477,38.02457063350995,35.14248652488302,34.0124085870503,32.493005459361086,24.51661523095592
1,3,piglet,0,healthy,1.032,2023-08-30  00:00:00,71.13037326134737,37.622802546058516,34.234902425718396,33.192475202243024,33.28799510787723,24.83661523095592
1,3,piglet,0,healthy,0.934,2023-08-31  00:00:00,77.82842140026904,37.39224895053012,34.03434621696985,34.426083550891086,34.39110375492174,25.15661523095592
1,3,piglet,0,healthy,1.067,2023-09-01  00:00:00,61.926066823214725,37.98440705167536,34.868264773398444,35.407860737768075,35.485034732970384,25.47661523095592
1,4,pig,0,healthy,1.786,2023-08-03  00:00:00,66.62203864746272,37.458778138148574,34.32279325050372,34.0968692223637,35.260620473623106,39.05635150392213
1,4,pig,0,healthy,1.852,2023-08-04  00:00:00,65.75822880624482,37.9624697641733,35.67296463698344,34.22996788164719,34.94781317471449,39.80635150392213
1,4,pig,0,healthy,1.906,2023-08-05  00:00:00,65.80649148329451,38.56155873578409,36.199237284649044,33.17906712389156,36.07507386800998,40.55635150392213
1,4,pig,0,healthy,1.724,2023-08-06  00:00:00,53.94848388675169,37.614268610463256,35.642779093913205,35.586038884167614,35.502260213169905,41.30635150392213
1,4,pig,0,healthy,1.866,2023-08-07  00:00:00,64.75490196817447,37.24874315855343,35.18751627851196,34.40872211628434,34.27497581746322,42.05635150392213
1,4,pig,0,healthy,1.831,2023-08-08  00:00:00,67.04992436171673,38.707447049893815,34.658649095217946,33.962006684581205,33.469812409889926,42.80635150392213
1,4,pig,0,healthy,1.773,2023-08-09  00:00:00,65.56174688476955,37.71578594007786,34.80212193137467,34.34742973918008,34.89945289758169,43.55635150392213
1,4,pig,0,healthy,1.719,2023-08-10  00:00:00,58.10252140471858,37.8794864110405,33.973474993721595,36.41243472697287,33.992504631299994,44.30635150392213
1,4,pig,0,healthy,1.913,2023-08-11  00:00:00,57.404053287733724,38.24217942108339,33.239583232086595,36.16958991376999,32.8148206493141,45.05635150392213
1,4,pig,0,healthy,1.769,2023-08-12  00:00:00,52.61395473914153,36.7276136915223,32.88264969613251,34.690734993826084,32.367500141518796,45.80635150392213
1,4,pig,0,healthy,1.815,2023-08-13  00:00:00,52.80163942469486,37.3930112846018,32.84830450978809,36.026599289072514,33.694544602989005,46.55635150392213
1,4,pig,0,healthy,1.692,2023-08-14  00:00:00,49.236244747667854,37.71503068565947,34.14116050712084,34.33326423097817,34.1137478990296,47.30635150392213
1,4,pig,0,healthy,1.757,2023-08-15  00:00:00,61.998631532662145,37.189955080664504,33.85478908743277,35.474502508275094,33.02434352725348,48.05635150392213
1,4,pig,0,healthy,1.879,2023-08-16  00:00:00,72.69009084642808,37.49819125963918,34.360968816670834,35.84603519541875,34.22968988221209,48.80635150392213
1,4,pig,0,healthy,1.775,2023-08-17  00:00:00,67.64631354915662,37.153381823232834,34.57567076676441,35.92401052203463,34.38755330533038,49.55635150392213
1,4,pig,0,healthy,1.653,2023-08-18  00:00:00,67.68096005738688,37.65036990139255,32.447399401708246,34.22220901394404,33.675009438401254,50.30635150392213
1,4,pig,0,healthy,1.778,2023-08-19  00:00:00,75.43362752851385,37.72629754805236,34.110742778253986,34.55518321369785,33.83190438506084,51.05635150392213
1,4,pig,0,healthy,1.734,2023-08-20  00:00:00,73.42560672139818,37.69365827443857,34.638732203560245,34.3141995313083,33.64696228528697,51.80635150392213
1,4,pig,0,healthy,1.822,2023-08-21  00:00:00,70.37795883959657,37.86698988202276,34.30386016963468,34.876007589414684,32.815474508674754,52.55635150392213
1,4,pig,0,healthy,1.934,2023-08-22  00:00:00,65.5447934472375,37.23481761286423,35.76041910491823,34.629992394838375,34.32136204630129,53.30635150392213
1,4,pig,0,healthy,1.749,2023-08-23  00:00:00,55.89716897155848,37.39140360731249,34.25570693353005,35.0896501809972,32.52053572716574,54.05635150392213
1,4,pig,0,healthy,1.995,2023-08-24  00:00:00,73.32893369314127,37.832564005326454,35.26155542096369,35.95286366876742,32.808288406762394,54.80635150392213
1,4,pig,0,healthy,1.912,2023-08-25  00:00:00,61.697609013306675,37.91722566848501,35.314452670413864,36.78053356303175,32.818722539842824,55.55635150392213
1,4,pig,0,healthy,1.987,2023-08-26  00:00:00,56.47876788975727,38.058121591093276,33.88207569044566,34.015466030805584,33.13612013817049,56.30635150392213
1,4,pig,1,fever,1.228,2023-08-27  00:00:00,62.169284782595696,39.52347501597925,35.19777865009342,34.468356215022354,31.44661844292053,56.64385150392213
1,4,pig,0,healthy,1.478,2023-08-28  00:00:00,73.61776714057454,39.71624747585987,34.38090514205534,34.0800685055939,33.02087056305814,57.39385150392213
1,4,pig,0,healthy,1.728,2023-08-29  00:00:00,67.43205992590092,38.31653507783944,34.216908648469555,33.475459481661524,35.33700002068904,58.14385150392213
1,4,pig,0,healthy,1.978,2023-08-30  00:00:00,74.7961322907237,38.04789747133597,33.90480214910576,36.381230867706606,36.11799636243914,58.89385150392213
1,4,pig,0,healthy,2.14,2023-08-31  00:00:00,67.94350250055928,37.76813960148151,35.778087848554996,35.13325330787971,35.939055240589674,59.64385150392213
1,4,pig,0,healthy,2.226,2023-09-01  00:00:00,67.404394613776,38.272375360756016,36.83929530525544,36.933370496897254,36.586571804438805,60.39385150392213
1,5,grown_pig,0,healthy,2.524,2023-08-03  00:00:00,65.66804517316383,37.79796666577753,34.749154757313796,33.18771850859615,34.19374008418997,80.71761545484091
1,5,grown_pig,0,healthy,2.586,2023-08-04  00:00:00,59.68036250929977,37.230565340590985,35.25498249856587,32.45051978131942,33.55682705918601,81.61761545484092
1,5,grown_pig,0,healthy,2.475,2023-08-05  00:00:00,67.38014815521313,37.098072313926984,34.66958240592302,32.16889981591418,32.897750275240426,82.51761545484092
1,5,grown_pig,0,healthy,2.486,2023-08-06  00:00:00,65.71744095383596,37.42644744837692,33.39557987205001,33.93840879816608,32.6759037335281,83.41761545484093
1,5,grown_pig,0,healthy,2.406,2023-08-07  00:00:00,62.26689226915295,38.33435021306503,34.145265137154986,33.22295012829502,33.44146790945801,84.31761545484093
1,5,grown_pig,0,healthy,2.48,2023-08-08  00:00:00,58.222918038718525,37.94651240549546,34.67000182929635,35.19586639077287,34.73742577856783,85.21761545484094
1,5,grown_pig,0,healthy,2.469,2023-08-09  00:00:00,69.22802048757592,37.32481189787216,35.486153897950686,32.51994060177549,34.91622875372797,86.11761545484094
1,5,grown_pig,0,healthy,2.479,2023-08-10  00:00:00,63.00730967835736,37.93726541426705,33.63503319470856,32.97902373616488,36.17946034004398,87.01761545484095
1,5,grown_pig,0,healthy,2.436,2023-08-11  00:00:00,58.149195229576286,37.50835627260223,34.20142548629391,31.401424344340903,36.22388882851322,87.91761545484096
1,5,grown_pig,0,healthy,2.46,2023-08-12  00:00:00,55.42680255616239,37.535563402018596,35.43523640416182,33.258191304913275,35.58636739637129,88.81761545484096
1,5,grown_pig,0,healthy,2.451,2023-08-13  00:00:00,54.361188282502354,36.26364673612612,33.96379410114463,33.079499874282405,34.82160026302961,89.71761545484097
1,5,grown_pig,0,healthy,2.515,2023-08-14  00:00:00,59.77347413668736,36.66184187478056,32.20612600046717,32.19683144286482,33.57306037539466,90.61761545484097
1,5,grown_pig,0,healthy,2.44,2023-08-15  00:00:00,53.475462092913546,37.03925589344318,34.717623668702714,34.3851300873385,33.065191026338056,91.51761545484098
1,5,grown_pig,0,healthy,2.53,2023-08-16  00:00:00,55.69327436085656,36.64530620186217,35.83495418389073,33.52392537860678,31.65553073165014,92.41761545484098
1,5,grown_pig,0,healthy,2.463,2023-08-17  00:00:00,60.82358125603151,37.335030624639714,36.56827085258275,33.817092679535335,32.75229046505449,93.31761545484099
1,5,grown_pig,0,healthy,2.479,2023-08-18  00:00:00,71.2101055397809,36.25655506689648,37.455864902014895,35.01270760809412,32.356016187839174,94.217615454841
1,5,grown_pig,0,healthy,2.445,2023-08-19  00:00:00,64.69803480750394,36.59920637021586,36.38704299951342,34.103684251276626,33.090907795706784,95.117615454841
1,5,grown_pig,1,enteritis,1.414,2023-08-20  00:00:00,61.01462081196535,37.600254431745604,38.012907781640386,35.06174300933238,34.32599422235712,95.566490454841
1,5,grown_pig,0,healthy,1.664,2023-08-21  00:00:00,57.59463553012455,38.58274720734282,34.358060448566114,34.49905827312343,33.631717482252036,96.46649045484101
1,5,grown_pig,0,healthy,1.914,2023-08-22  00:00:00,59.60212042875168,37.677393427879025,34.98152917500785,34.76559577466797,33.411750425858095,97.36649045484101
1,5,grown_pig,0,healthy,2.164,2023-08-23  00:00:00,66.13996695656485,38.2300961695649,33.611795730733,34.06484460502298,33.82021166298553,98.26649045484102
1,5,grown_pig,0,healthy,2.414,2023-08-24  00:00:00,61.183864832977044,39.17236247482408,33.84621525068125,32.33141348722258,32.97782399438897,99.16649045484102
1,5,grown_pig,0,healthy,2.404,2023-08-25  00:00:00,58.18098763161633,39.01292659739442,33.94164679379125,32.165668524624145,34.55524896864368,100.06649045484103
1,5,grown_pig,1,enteritis,1.388,2023-08-26  00:00:00,59.53301970254921,38.742650214014176,35.792613190977015,33.429269947330816,34.5581417071897,100.51470221255398
1,5,grown_pig,1,fever,0.996,2023-08-27  00:00:00,78.89340335838162,40.25405833975232,35.50330312209207,34.07542014630885,36.4733133628408,100.89505150863666
1,5,grown_pig,0,healthy,1.246,2023-08-28  00:00:00,74.19394910643561,39.23204353926487,34.88831761184,33.26453408561469,37.15956290710269,101.77715047846392
1,5,grown_pig,0,healthy,1.496,2023-08-29  00:00:00,63.45024386742344,39.529812618483156,33.115119582451065,32.803053092146584,35.05929737590652,102.64160746889465
1,5,grown_pig,0,healthy,1.746,2023-08-30  00:00:00,52.0474135337276,40.00637398065523,31.863127498394686,34.52230883116037,35.11342741495914,103.48877531951676
1,5,grown_pig,0,healthy,1.996,2023-08-31  00:00:00,49.80391645235752,38.837648961432016,31.903324807803276,31.860956887130794,35.58520028116187,104.31899981312642
1,5,grown_pig,0,healthy,2.246,2023-09-01  00:00:00,54.379558411008055,39.00297345720991,31.637927031400487,33.35624365281086,34.96253785974112,105.1326198168639
1,6,grown_pig,0,healthy,2.385,2023-08-03  00:00:00,62.27165075887282,38.82462440227882,35.762677329857624,34.10987483904775,34.81126868678291,65.94206787859765
1,6,grown_pig,0,healthy,2.328,2023-08-04  00:00:00,53.9241124623089,38.33127863247458,34.91754785735298,33.51435224247475,34.98455099158764,66.84206787859766
1,6,grown_pig,0,healthy,2.509,2023-08-05  00:00:00,56.843649679523,37.509625251090974,35.23792405483837,32.81704445482397,35.38107564137554,67.74206787859767
1,6,grown_pig,0,healthy,2.42,2023-08-06  00:00:00,63.398927349429556,37.11772281123492,34.22268028567253,33.9138246600034,33.2281559572608,68.64206787859767
1,6,grown_pig,0,healthy,2.455,2023-08-07  00:00:00,59.96700042690415,37.33796222118488,33.917352849701,33.66467598303699,34.1658273097318,69.54206787859768
1,6,grown_pig,0,healthy,2.452,2023-08-08  00:00:00,66.60950440616594,38.09947267067401,36.7466327164076,33.71654834203555,35.43771582877304,70.44206787859768
1,6,grown_pig,0,healthy,2.376,2023-08-09  00:00:00,60.75512094227122,38.39108750086913,35.31145767539028,33.65844870893676,35.733454640645085,71.34206787859769
1,6,grown_pig,0,healthy,2.596,2023-08-10  00:00:00,67.1457333194779,38.4113506176567,34.45281808150298,32.476829020564004,35.1123296304125,72.2420678785977
1,6,grown_pig,0,healthy,2.45,2023-08-11  00:00:00,71.33372008335029,37.86083074595998,32.93431615356357,32.81369721629889,34.101720025141475,73.1420678785977
1,6,grown_pig,0,healthy,2.463,2023-08-12  00:00:00,59.194347360429674,38.30197505571248,32.9660027255149,30.821711759232784,33.5857034590767,74.0420678785977
1,6,grown_pig,0,healthy,2.416,2023-08-13  00:00:00,63.99128109387806,38.053942545717604,33.07758145723172,30.696487943354835,31.67643943442486,74.94206787859771
1,6,grown_pig,0,healthy,2.442,2023-08-14  00:00:00,63.38961821247786,38.9473153395594,33.22630649478331,32.60818212568006,32.373672847813395,75.84206787859772
1,6,grown_pig,0,healthy,2.423,2023-08-15  00:00:00,68.04119933762327,36.945395930529926,31.830901677642682,32.386284994289646,33.32734611448725,76.74206787859772
1,6,grown_pig,1,enteritis,1.396,2023-08-16  00:00:00,70.53050753185128,37.44572604769085,31.43388561707577,34.93401206326709,34.51344963527172,77.19094287859772
1,6,grown_pig,0,healthy,1.646,2023-08-17  00:00:00,59.63262189808853,37.527782286954654,31.93736982629385,32.97334684442243,35.162531363933006,78.09094287859773
1,6,grown_pig,0,healthy,1.896,2023-08-18  00:00:00,59.58567801668855,38.5358905699851,32.346895373004756,34.198732353861914,34.61193215125344,78.99094287859774
1,6,grown_pig,0,healthy,2.146,2023-08-19  00:00:00,63.830331961292465,37.78947503371224,34.57250203386647,34.58645230454093,36.98742452814128,79.89094287859774
1,6,grown_pig,0,healthy,2.396,2023-08-20  00:00:00,69.30888034030815,37.401396188433246,34.120283400991426,32.39200913208581,35.85684262168098,80.79094287859775
1,6,grown_pig,0,healthy,2.417,2023-08-21  00:00:00,57.135675494380216,37.23419687018195,32.75265676554661,33.23204425654365,36.06057179893476,81.69094287859775
1,6,grown_pig,0,healthy,2.359,2023-08-22  00:00:00,52.95280784840125,37.295258128952845,32.93934650801781,33.07187540329781,36.64762601547061,82.59094287859776
1,6,grown_pig,0,healthy,2.439,2023-08-23  00:00:00,53.3952087206054,37.2707766285411,34.9331242408062,34.202307849400064,34.66270689398767,83.49094287859776
1,6,grown_pig,0,healthy,2.38,2023-08-24  00:00:00,51.1499911027437,37.14672896372702,34.24868765894805,35.33474577498866,35.2296067150448,84.39094287859777
1,6,grown_pig,0,healthy,2.467,2023-08-25  00:00:00,56.23239891625202,37.69877009964067,34.63256783214473,35.76523364468047,35.43463228969316,85.29094287859778
1,6,grown_pig,0,healthy,2.46,2023-08-26  00:00:00,57.19463532194831,38.291096682705266,33.70797350435869,35.46303732452048,34.17302424000072,86.19094287859778
