ts,evaporation,T_0.5,RH_0.5,CO2_0.5,NH3_0.5,T_1.5,RH_1.5,CO2_1.5,NH3_1.5,fan_rpm,fan_power_w,ventilation,heating_value,set_temp,outside_temp,inside_temp,outside_humidity,inside_humidity
2023-08-03  01:30:00,30.415859041586323,26.087428086877836,29.889621942654298,590.3357812320071,10.764627641726804,25.86356810410596,23.845910178052872,824.6233933158106,4.575163188553644,884.0807617513242,146.5630306533763,2.338004931653618,917.7177773235125,25.0,12.691003638619737,25.295073704054595,60.321668745896154,37.19301234489652
2023-08-03  01:35:00,50.41585904158632,25.387428086877836,33.8896219426543,494.5070729671013,9.873880840358046,25.16356810410596,21.86568451267142,664.6233933158106,3.775163188553644,1034.0807617513242,143.30330329014532,2.321192907316171,912.4476439197043,25.0,12.591003638619737,25.31648561061727,59.90500207922948,36.859679011563195
2023-08-03  01:40:00,49.54066031604937,24.687428086877837,36.67750588827427,536.3544955020569,10.66297876660085,25.329375712572478,25.86568451267142,824.6233933158106,4.575163188553644,1075.6784291144293,137.88576183142865,2.3043808829787236,907.1775105158962,25.0,12.491003638619738,25.337897517179943,59.48833541256282,36.52634567822986
2023-08-03  01:45:00,61.30133704494122,24.32366346574825,40.67750588827427,533.7922452652559,10.145871975397114,25.634875159636184,26.99981901136195,733.9038731809142,3.775163188553644,1138.9355045064467,114.373328701285,2.287568858641276,901.907377112088,25.0,12.391003638619736,25.35930942374262,59.071668745896154,36.19301234489652
2023-08-03  01:50:00,69.4820535961544,25.02366346574825,39.32529602219915,683.7922452652559,9.683636445570334,25.555555101965897,22.99981901136195,747.9125088233862,4.575163188553644,988.9355045064467,113.92603745409937,2.270756834303829,896.6372437082799,25.0,12.291003638619737,25.380721330305292,58.65500207922948,35.859679011563195
2023-08-03  01:55:00,89.4820535961544,25.72366346574825,39.983461018699664,607.3365080156877,10.478775215948993,25.524473627656967,26.99981901136195,587.9125088233862,3.9892915495061763,933.1912267025848,138.7674762978797,2.2539448099663817,891.3671103044718,25.0,12.191003638619737,25.402133236867968,58.23833541256282,35.52634567822986
2023-08-03  02:00:00,109.4820535961544,26.42366346574825,43.983461018699664,612.8032825958605,10.48567701080847,26.224473627656966,23.005186322740812,747.9125088233862,4.590310142035811,783.1912267025848,120.64462665232196,2.398768056304103,788.4504436378052,25.0,13.291003638619737,26.09920624090294,58.68891658760076,31.52634567822986
2023-08-03  02:05:00,110.56405491210842,26.863988369526346,39.983461018699664,762.8032825958605,9.545528389263957,26.924473627656965,19.005186322740812,619.1893340395441,5.390310142035811,778.2886227843436,112.45091370605418,2.3795883218756098,780.5337769711384,25.0,13.191003638619737,26.032539574236274,59.10558325426743,31.126904488706984
2023-08-03  02:10:00,120.0,26.900121992907515,35.983461018699664,912.8032825958605,10.545528389263957,27.183745992132284,15.005186322740812,739.3455809702386,6.109148261190564,840.2384451404287,142.45091370605417,2.3604085874471163,772.6171103044718,25.0,13.091003638619735,25.965872907569608,59.522249920934094,30.927183893945546
2023-08-03  02:15:00,106.15607490184894,27.486236956910417,39.983461018699664,922.2969770058572,10.82848543197064,27.883745992132283,11.005186322740812,747.8103087883718,5.309148261190564,956.903901307011,130.23481981853024,2.341228853018623,764.7004436378052,25.0,12.991003638619736,25.89920624090294,59.93891658760076,30.72746329918411
2023-08-03  02:20:00,120.0,26.786236956910418,35.983461018699664,772.2969770058572,11.367388730962347,27.183745992132284,7.005186322740812,723.8727487396366,5.174059733633924,919.6639648925176,140.60905323440593,2.3220491185901295,756.7837769711384,25.0,12.891003638619736,25.832539574236275,60.35558325426743,30.52774270442267
2023-08-03  02:25:00,100.0,26.601325150380347,31.983461018699664,922.2969770058572,12.11567535682733,26.73432037910196,11.005186322740812,563.8727487396366,4.766826498844248,790.3278673054953,121.89871673228417,2.302869384161636,748.8671103044718,25.0,12.791003638619737,25.76587290756961,60.772249920934094,30.328022109661234
2023-08-03  02:30:00,83.59963481549246,25.901325150380348,27.983461018699664,773.4545910587428,12.684067334796367,26.272852934330206,15.005186322740812,723.8727487396366,3.966826498844248,940.3278673054953,151.89871673228419,2.283689649733143,740.9504436378052,25.0,12.691003638619737,25.69920624090294,61.18891658760076,30.1283015148998
2023-08-03  02:35:00,86.64853963830411,25.20132515038035,23.983461018699664,623.4545910587428,11.684067334796367,26.714529824928917,17.219355762480202,736.707580031321,4.485516116920244,870.5055582538861,123.9936814269607,2.2645099153046497,733.0337769711384,25.0,12.591003638619737,25.632539574236272,61.60558325426743,29.928580920138362
2023-08-03  02:40:00,89.14798372748966,25.901325150380348,25.691993436081916,473.45459105874284,11.241180202050618,27.288038524569018,16.087242414010806,703.34522446879,4.167513666413856,720.5055582538861,127.06484680827825,2.2453301808761563,725.1171103044718,25.0,12.491003638619738,25.565872907569606,62.022249920934094,29.728860325376925
2023-08-03  02:45:00,71.2528464368308,25.20132515038035,21.849755733975737,506.6116854592224,10.736448066017262,27.811564957631855,20.087242414010806,581.844413876076,4.443613932349908,570.5055582538861,97.06484680827825,2.226150446447663,717.2004436378052,25.0,12.391003638619736,25.49920624090294,62.43891658760076,29.529139730615487
2023-08-03  02:50:00,51.252846436830794,25.265260230709554,17.849755733975737,427.79572169852656,11.508835024109509,27.111564957631856,24.087242414010806,741.844413876076,4.841127005961978,720.5055582538861,115.02054798075284,2.2069707120191695,709.2837769711384,25.0,12.291003638619737,25.432539574236273,62.85558325426743,29.32941913585405
2023-08-03  02:55:00,71.2528464368308,24.712351907999203,21.849755733975737,577.7957216985266,10.65915610046448,26.411564957631857,25.56762552085981,895.4724784404709,5.641127005961978,802.2963180087726,115.09293385749078,2.187790977590676,701.3671103044718,25.0,12.191003638619737,25.365872907569607,63.272249920934094,29.129698541092612
2023-08-03  03:00:00,81.50751420052772,24.90582090908647,17.849755733975737,568.6909980712893,10.305097293269727,26.41089967190583,26.761087555462723,742.7905006841781,5.690471116798275,652.2963180087726,124.48460309728426,2.124307297573,786.885143535472,25.0,11.291625958630629,26.102472608007062,67.87743635703735,26.780818552923254
2023-08-03  03:05:00,82.82939779727188,25.605820909086468,13.849755733975737,718.6909980712893,11.268693048053317,25.985391873477898,24.433412616457968,582.7905006841781,5.387649242491781,802.2963180087726,100.29403281919915,2.161807297573,780.0364886130483,25.0,11.391625958630629,26.039072308444513,67.48262279314062,27.11415188625659
2023-08-03  03:10:00,64.7880037452421,25.41143680184632,17.849755733975737,798.0213065037287,12.268693048053317,26.685391873477897,20.689456751978774,610.0430577668523,6.187649242491781,952.2963180087726,99.88640682969692,2.199307297573,773.1878336906246,25.0,11.491625958630628,25.97567200888197,67.08780922924389,27.44748521958992
2023-08-03  03:15:00,44.788003745242094,24.71143680184632,16.376312772288674,796.9906614347924,12.540525049359712,26.59322057045166,24.689456751978774,770.0430577668523,6.987649242491781,988.0992703601003,109.50819536792189,2.236807297573,766.339178768201,25.0,11.59162595863063,25.91227170931942,66.69299566534715,27.780818552923254
2023-08-03  03:20:00,59.624585551386275,24.706594061799617,20.376312772288674,745.1868354993295,12.098941791986336,27.271195945745212,20.689456751978774,610.0430577668523,6.888953835691339,860.4371638901804,139.50819536792187,2.274307297573,759.4905238457773,25.0,11.69162595863063,25.848871409756875,66.29818210145042,28.11415188625659
2023-08-03  03:25:00,69.7013496168999,24.937725167260716,23.190672689527663,751.0934448308251,13.098941791986336,26.946258204207005,16.689456751978774,747.4113432715111,6.088953835691339,729.4266764966902,169.50819536792187,2.311807297573,752.6418689233536,25.0,11.791625958630629,25.78547111019433,65.90336853755369,28.44748521958992
2023-08-03  03:30:00,72.25499117764923,25.411128630353563,23.282991029302025,777.8170383660992,12.098941791986336,26.246258204207006,12.689456751978774,907.4113432715111,5.591746464630722,826.3335637295534,150.12263721421212,2.349307297573,745.79321400093,25.0,11.891625958630629,25.72207081063178,65.50855497365694,28.780818552923254
2023-08-03  03:35:00,80.5867304520284,25.06449813716824,27.282991029302025,671.9344493884422,11.371330513495975,26.024240424658803,11.188442165477223,799.4246595154478,6.191491473211447,976.3335637295534,120.12263721421212,2.386807297573,738.9445590785062,25.0,11.991625958630628,25.658670511069236,65.11374140976021,29.11415188625659
2023-08-03  03:40:00,78.63865458726421,24.36449813716824,31.282991029302025,784.0892115613541,12.371330513495975,26.09352468391191,15.188442165477223,706.691863848699,5.391491473211447,902.844995681943,104.26924206376296,2.424307297573,732.0959041560826,25.0,12.09162595863063,25.595270211506687,64.71892784586348,29.44748521958992
2023-08-03  03:45:00,60.04672794494657,25.06449813716824,31.31132774060738,634.0892115613541,12.965586644907257,26.793524683911908,14.667375836429867,866.691863848699,6.090079361748433,752.844995681943,134.26924206376296,2.461807297573,725.247249233659,25.0,12.19162595863063,25.531869911944142,64.32411428196674,29.780818552923254
2023-08-03  03:50:00,80.04672794494657,24.68483812093741,35.31132774060738,608.7867175683327,12.042537189486815,26.09352468391191,16.520882853069995,728.3317610610211,6.756016858387158,692.8982269706945,151.01270273077301,2.499307297573,718.3985943112352,25.0,12.291625958630629,25.468469612381593,63.92930071807001,30.11415188625659
2023-08-03  03:55:00,71.70926781816114,24.877058094010152,31.311327740607382,758.7867175683327,12.093247470846485,25.912430377015646,16.41032161715991,882.2091727755071,5.956016858387158,784.8541796278907,170.2842285903763,2.536807297573,711.5499393888116,25.0,12.391625958630629,25.405069312819048,63.53448715417328,30.44748521958992
2023-08-03  04:00:00,77.61727712997714,24.177058094010153,35.31132774060738,608.7867175683327,11.093247470846485,25.585845959536954,13.107356453585773,929.2635706413981,6.1101217729731605,934.8541796278907,182.095697714921,2.049307297573,695.7094909395324,25.0,13.591625958630628,25.619365137157157,68.53448715417328,26.77261592687856
2023-08-03  04:05:00,60.06134419838342,23.984620590536935,36.057163734758056,698.8693740861345,11.83292741868601,25.69142160977673,17.107356453585773,960.3567787723464,6.869957748998559,784.8541796278907,152.095697714921,2.0118072975729997,703.6261576061992,25.0,13.791625958630627,25.603669905750333,69.3678204875066,27.0977466341672
2023-08-03  04:10:00,58.94654521914575,23.919616690194044,37.590236380645074,610.7574413321738,10.83292741868601,26.391421609776728,13.107356453585773,861.4312304563856,6.069957748998559,727.4992396569985,162.80483508675815,1.9743072975729998,711.5428242728658,25.0,13.891625958630627,25.587974674343513,69.78448715417328,27.422877341455838
2023-08-03  04:15:00,45.097485355230106,24.619616690194043,40.076671641871776,571.9042305777632,10.880723739212941,25.69142160977673,17.107356453585773,926.2696406366081,5.269957748998559,694.3805877292268,143.82648945979247,1.936807297573,719.4594909395324,25.0,13.991625958630628,25.57227944293669,70.20115382083995,27.748008048744477
2023-08-03  04:20:00,35.24666307679711,25.319616690194042,43.67553609455295,721.9042305777632,10.676820480869303,25.839467300072172,13.107356453585773,766.2696406366081,5.140631710933018,666.203533862272,113.82648945979247,1.8993072975729999,727.3761576061992,25.0,14.091625958630628,25.556584211529866,70.6178204875066,28.073138756033117
2023-08-03  04:25:00,19.765775818933854,25.3154372139655,43.253921778416526,871.9042305777632,9.676820480869303,26.53946730007217,15.748452112858349,821.1205353246396,4.628290780674087,662.8224438967006,83.82648945979247,1.8618072975729998,735.2928242728658,25.0,14.191625958630627,25.540888980123043,71.03448715417328,28.398269463321757
2023-08-03  04:30:00,38.494479424424824,25.262356845022833,39.253921778416526,758.8726281008192,10.129618680902738,26.28443409863885,19.74845211285835,849.1658257382385,5.428290780674087,812.8224438967006,74.5485822371904,1.824307297573,743.2094909395324,25.0,14.291625958630627,25.52519374871622,71.45115382083995,28.723400170610397
2023-08-03  04:35:00,47.452194139387686,24.566029640904645,43.253921778416526,616.7528524238301,10.17569749165319,25.903648657926933,15.748452112858349,1007.0274425229434,4.628290780674087,792.9577054070334,104.5485822371904,1.786807297573,751.1261576061992,25.0,14.391625958630627,25.509498517309396,71.8678204875066,29.048530877899037
2023-08-03  04:40:00,46.411628055090596,24.532909995553826,40.98702051834805,766.7528524238301,9.784224988121379,25.203648657926934,14.954614863961734,847.0274425229434,5.082990158143519,694.7629302318057,115.85955921407692,1.749307297573,759.0428242728658,25.0,14.491625958630628,25.493803285902572,72.28448715417328,29.373661585187676
2023-08-03  04:45:00,26.411628055090596,25.232909995553825,36.98702051834805,672.7938131792598,10.784224988121379,25.224963949065287,14.363414046064879,1007.0274425229434,4.3216884603655,782.03944296318,85.85955921407692,1.7118072975729999,766.9594909395324,25.0,14.591625958630628,25.478108054495753,72.70115382083995,29.698792292476313
2023-08-03  04:50:00,38.46057718854775,25.437340665768236,37.61858064112881,575.0075782597562,10.742112419282444,25.924963949065287,10.80634621289118,948.6803070654678,4.917764072133779,932.03944296318,55.859559214076924,1.674307297573,774.8761576061992,25.0,14.691625958630627,25.46241282308893,73.1178204875066,30.023922999764952
2023-08-03  04:55:00,58.46057718854775,24.78399375083591,41.61858064112881,555.1166284887736,10.976933792260608,26.05992320651634,8.65055162611094,788.6803070654678,4.117764072133779,1000.0849507568224,68.63662696320054,1.636807297573,782.7928242728658,25.0,14.791625958630627,25.446717591682106,73.53448715417328,30.349053707053592
2023-08-03  05:00:00,44.03087590880732,24.14415581013808,37.61858064112881,465.71558198904404,10.837535604367558,25.878703216209438,10.957195202625304,628.6803070654678,4.917764072133779,1075.104546873776,85.9188838645809,1.9255974559422186,822.1220265369138,25.0,15.991625958630626,26.212047436919875,68.64549659954577,27.198848271320884
2023-08-03  05:05:00,64.03087590880732,24.84415581013808,33.61858064112881,315.71558198904404,11.772595630412376,25.37335623507686,7.480363681344771,766.2612790062041,5.374087076364232,1010.4852253749465,115.9188838645809,1.9517176791383468,818.0801270578345,25.0,16.191625958630627,26.177377282157643,68.75650604491825,27.310000451739068
2023-08-03  05:10:00,75.21505663027119,25.052063555487663,29.61858064112881,465.71558198904404,11.60626204367446,25.964006727443394,11.480363681344771,712.5513868408817,4.574087076364232,892.4766753136333,144.87067381892086,1.9778379023344752,814.0382275787551,25.0,16.291625958630625,26.142707127395408,68.86751549029074,27.421152632157256
2023-08-03  05:15:00,59.54976018369005,24.93144782714457,25.61858064112881,615.715581989044,11.539632616321876,26.452371262811123,11.832528975659667,656.6212195166362,4.725787888187129,979.9800008933473,130.68746248485644,2.0039581255306036,809.9963280996758,25.0,16.391625958630627,26.108036972633176,68.97852493566323,27.53230481257544
2023-08-03  05:20:00,39.54976018369005,25.22315682615306,29.61858064112881,490.8814034473711,12.539632616321876,26.392940500189777,15.832528975659667,676.5361617714074,5.5257878881871285,1129.9800008933473,149.51405422553475,2.0300783487267315,805.9544286205964,25.0,16.491625958630628,26.073366817870944,69.08953438103572,27.643456992993627
2023-08-03  05:25:00,59.54976018369005,24.618841261952976,32.376827218119004,640.8814034473711,12.485511002027273,27.092940500189776,19.832528975659667,516.5361617714074,4.966489434213285,1036.7054543050378,159.48689288307474,2.05619857192286,801.9125291415171,25.0,16.591625958630626,26.03869666310871,69.20054382640821,27.754609173411815
2023-08-03  05:30:00,65.75755297760274,25.011684080375897,28.376827218119004,607.1388590304674,11.485511002027273,26.7258363816027,19.92474700298771,676.5361617714074,4.166489434213285,1019.9866804532085,129.48689288307474,2.0823187951189883,797.8706296624376,25.0,16.691625958630627,26.004026508346477,69.3115532717807,27.86576135383
2023-08-03  05:35:00,56.914898400779734,25.049872083599798,29.766852896775603,757.1388590304674,12.485511002027273,26.913743775015305,19.182047445981823,693.2918431308366,3.7828566181156136,1009.9496105405129,159.48689288307474,2.1084390183151167,793.8287301833583,25.0,16.791625958630625,25.969356353584246,69.42256271715318,27.976913534248187
2023-08-03  05:40:00,76.91489840077973,25.749872083599797,30.180917270105667,907.1388590304674,13.192496559364832,26.213743775015306,21.098466211288336,656.4876355956085,4.582856618115613,859.9496105405129,157.24159245360636,2.134559241511245,789.7868307042789,25.0,16.891625958630627,25.934686198822014,69.53357216252567,28.08806571466637
2023-08-03  05:45:00,79.38700058666906,26.449872083599796,26.180917270105667,1057.1388590304673,12.603148158203757,25.513743775015307,21.88457998451594,575.7635826853683,3.8430706396919527,927.0525533265563,162.05684530624086,2.160679464707373,785.7449312251996,25.0,16.991625958630628,25.900016044059782,69.64458160789816,28.19921789508456
2023-08-03  05:50:00,59.38700058666906,25.866918591311425,30.180917270105667,907.1388590304673,12.103122343237416,26.213743775015306,19.225449057732007,598.860072891063,3.8592589367116616,777.0525533265563,132.05684530624086,2.1867996879035014,781.7030317461202,25.0,17.091625958630626,25.865345889297547,69.75559105327065,28.310370075502743
2023-08-03  05:55:00,39.38700058666906,25.201060015383405,30.98607370991506,980.8095052024182,11.633324620133791,26.32239170114386,23.225449057732007,568.7564442714119,4.6592589367116615,745.9718823080241,126.67009819197725,2.21291991109963,777.6611322670409,25.0,17.191625958630627,25.830675734535316,69.86660049864314,28.42152225592093
2023-08-03  06:00:00,38.99208832015659,25.901060015383404,31.771144536662906,859.4993223607246,11.994883087077788,25.838392031757465,20.52131524681711,501.5609487458195,3.8592589367116616,595.9718823080241,138.49218227893957,2.2835496064923095,686.2841426370784,25.0,18.291625958630625,25.725778519379745,64.86660049864314,24.625053933154824
2023-08-03  06:05:00,44.77115810738997,25.26407627897683,35.7711445366629,1009.4993223607246,11.655171534119741,25.63605839263556,16.52131524681711,639.6978261235356,3.4023692261807055,457.67912537463104,130.27475307159142,2.30886783496308,689.9071530071159,25.0,18.191625958630627,25.659111852713078,64.41789758766889,24.730109040981088
2023-08-03  06:10:00,39.176954080475326,25.071808422892662,35.18411114093888,859.4993223607246,11.183848931051854,25.282523773958378,15.741653092269603,799.6978261235356,3.2774471553862514,607.679125374631,119.82353121476001,2.33418606343385,693.5301633771534,25.0,18.091625958630626,25.59244518604641,64.19354613218177,24.835164148807355
2023-08-03  06:15:00,59.176954080475326,25.77180842289266,34.21794893062729,977.3669255900987,11.17447381920556,24.80066074589003,11.741653092269603,639.6978261235356,4.077447155386252,757.679125374631,112.72313285892463,2.3595042919046203,697.1531737471909,25.0,17.991625958630628,25.525778519379745,63.96919467669464,24.940219256633622
2023-08-03  06:20:00,79.14086910627753,26.47180842289266,30.318684877971265,847.5060889264594,12.141328136934813,25.217463467009946,15.741653092269603,662.324466514055,4.303669844545715,907.679125374631,109.96266466188587,2.3848225203753906,700.7761841172284,25.0,17.891625958630627,25.45911185271308,63.74484322120752,25.045274364459885
2023-08-03  06:25:00,59.140869106277535,26.598157392098297,30.79596407420276,997.5060889264594,13.141328136934813,25.075035233506828,19.7416530922696,739.5479965721573,3.9548803859412924,757.679125374631,139.96266466188587,2.4101407488461613,704.3991944872657,25.0,17.791625958630625,25.39244518604641,63.520491765720394,25.150329472286153
2023-08-03  06:30:00,72.00215857811989,26.4214847146062,31.423014859163796,847.5060889264594,12.141328136934813,25.503109646255492,16.49866651176641,881.3410468355121,3.774322284517965,907.679125374631,144.9833178657195,2.4354589773169315,708.0222048573032,25.0,17.691625958630627,25.325778519379742,63.29614031023328,25.25538458011242
2023-08-03  06:35:00,52.00215857811989,25.913904949555956,27.423014859163796,748.3791541169622,11.532212421763115,26.066606932539017,12.498666511766409,790.3356024858218,4.046510423343149,757.679125374631,143.0603434911691,2.4607772057877018,711.6452152273407,25.0,17.591625958630626,25.259111852713076,63.07178885474615,25.360439687938683
2023-08-03  06:40:00,43.86514579109854,25.213904949555957,31.423014859163796,898.3791541169622,11.70720439851994,26.152072416369077,15.3296643956519,829.563889501314,4.846510423343148,907.679125374631,150.98327881929637,2.486095434258472,715.2682255973782,25.0,17.491625958630628,25.19244518604641,62.84743739925903,25.46549479576495
2023-08-03  06:45:00,63.86514579109854,25.446931818891446,29.82592910824223,1021.4477648421866,12.194387455061596,26.161908983912358,19.3296643956519,906.3826716893713,4.046510423343149,1024.1937016254396,160.07009489166236,2.5114136627292423,718.8912359674157,25.0,17.391625958630627,25.125778519379743,62.623085943771905,25.570549903591218
2023-08-03  06:50:00,69.41212761920161,24.746931818891447,25.82592910824223,947.689545238323,11.194387455061596,25.8740404236653,20.318444864454626,1066.3826716893714,4.1298213768021625,1020.656151719135,130.07009489166236,2.5367318912000125,722.5142463374532,25.0,17.29162595863063,25.059111852713077,62.39873448828478,25.67560501141748
2023-08-03  06:55:00,50.746359270005,25.446931818891446,29.82592910824223,1072.4550766375692,12.126593530916914,26.255637318759653,18.004664775168706,966.1328736429793,4.867532643124794,887.5093461323372,129.35557330949402,2.5620501196707828,726.1372567074907,25.0,17.191625958630627,24.99244518604641,62.17438303279766,25.78066011924375
2023-08-03  07:00:00,30.746359270005,25.613532578531174,33.825929108242235,972.045530517699,12.50195670521317,26.955637318759653,20.161012778915218,1002.5484585886784,5.326082872229479,1037.5093461323372,136.14333867192624,3.001569046849907,829.0539233741573,25.0,16.09162595863063,24.259111852713076,57.59104969946432,29.78066011924375
2023-08-03  07:05:00,50.746359270005,26.313532578531174,36.359672447496884,1025.4696296282466,11.50195670521317,26.255637318759653,21.156663181769368,842.5484585886784,4.943378557575905,960.9046078238782,122.53114072590829,2.991087974029031,836.970590040824,25.0,16.191625958630627,24.325778519379742,58.00771636613099,30.447326785910416
2023-08-03  07:10:00,32.92191502119541,25.613532578531174,39.168453032231795,875.4696296282466,11.425107064715112,25.606910267658577,17.156663181769368,1002.5484585886784,5.123383072833188,939.2364133798159,130.1696369571518,2.980606901208155,844.8872567074907,25.0,16.29162595863063,24.39244518604641,58.42438303279766,30.78066011924375
2023-08-03  07:15:00,52.92191502119541,24.913532578531175,35.168453032231795,751.2817928384206,10.52522980077251,25.31975242937,21.156663181769368,985.4101469994363,4.323383072833188,966.4975399950545,121.93447356254254,2.970125828387279,852.8039233741573,25.0,16.391625958630627,24.459111852713075,58.84104969946432,31.11399345257708
2023-08-03  07:20:00,65.21709382550087,25.613532578531174,39.168453032231795,901.2817928384206,9.926487367727345,25.83749518729525,19.511385368043378,1145.4101469994362,4.433033309094413,884.6762312258143,91.93447356254254,2.959644755566403,860.720590040824,25.0,16.491625958630628,24.52577851937974,59.25771636613099,31.447326785910416
